fecha;pais_orig_cod;pais_orig;mun_dest_cod;mun_dest;turistas;prov_dest_cod;prov_dest
1/3/22;10;Total Europa;26089;Logroño;3205;26;Rioja, La
1/3/22;11;Total Unión Europea;26089;Logroño;2870;26;Rioja, La
1/3/22;20;Total África;26089;Logroño;107;26;Rioja, La
1/3/22;30;Total América;26089;Logroño;299;26;Rioja, La
1/3/22;31;Total América del Norte;26089;Logroño;181;26;Rioja, La
1/3/22;33;Total Sudamérica;26089;Logroño;104;26;Rioja, La
1/3/22;40;Total Asia;26089;Logroño;68;26;Rioja, La
1/3/22;103;Bélgica;26089;Logroño;70;26;Rioja, La
1/3/22;107;Dinamarca;26089;Logroño;127;26;Rioja, La
1/3/22;110;Francia;26089;Logroño;1113;26;Rioja, La
1/3/22;113;Irlanda;26089;Logroño;48;26;Rioja, La
1/3/22;115;Italia;26089;Logroño;126;26;Rioja, La
1/3/22;117;Luxemburgo;26089;Logroño;77;26;Rioja, La
1/3/22;121;Países Bajos;26089;Logroño;494;26;Rioja, La
1/3/22;122;Polonia;26089;Logroño;79;26;Rioja, La
1/3/22;123;Portugal;26089;Logroño;151;26;Rioja, La
1/3/22;125;Reino Unido;26089;Logroño;230;26;Rioja, La
1/3/22;126;Alemania;26089;Logroño;315;26;Rioja, La
1/3/22;128;Rumania;26089;Logroño;55;26;Rioja, La
1/3/22;131;Suecia;26089;Logroño;133;26;Rioja, La
1/3/22;132;Suiza;26089;Logroño;39;26;Rioja, La
1/3/22;146;Croacia;26089;Logroño;35;26;Rioja, La
1/3/22;228;Marruecos;26089;Logroño;60;26;Rioja, La
1/3/22;302;EE.UU.;26089;Logroño;106;26;Rioja, La
1/3/22;343;Colombia;26089;Logroño;90;26;Rioja, La
1/3/22;0;Total;26091;Lumbreras de Cameros;251;26;Rioja, La
1/3/22;10;Total Europa;26091;Lumbreras de Cameros;231;26;Rioja, La
1/3/22;11;Total Unión Europea;26091;Lumbreras de Cameros;221;26;Rioja, La
1/3/22;110;Francia;26091;Lumbreras de Cameros;34;26;Rioja, La
1/3/22;121;Países Bajos;26091;Lumbreras de Cameros;62;26;Rioja, La
1/3/22;0;Total;26095;Matute;30;26;Rioja, La
1/3/22;0;Total;26099;Murillo de Río Leza;77;26;Rioja, La
1/3/22;10;Total Europa;26099;Murillo de Río Leza;61;26;Rioja, La
1/3/22;11;Total Unión Europea;26099;Murillo de Río Leza;56;26;Rioja, La
1/3/22;0;Total;26102;Nájera;101;26;Rioja, La
1/3/22;10;Total Europa;26102;Nájera;89;26;Rioja, La
1/3/22;11;Total Unión Europea;26102;Nájera;85;26;Rioja, La
1/3/22;0;Total;26103;Nalda;43;26;Rioja, La
1/3/22;0;Total;26105;Navarrete;49;26;Rioja, La
1/3/22;10;Total Europa;26105;Navarrete;45;26;Rioja, La
1/3/22;11;Total Unión Europea;26105;Navarrete;39;26;Rioja, La
1/3/22;0;Total;26106;Nestares;123;26;Rioja, La
1/3/22;10;Total Europa;26106;Nestares;113;26;Rioja, La
1/3/22;11;Total Unión Europea;26106;Nestares;108;26;Rioja, La
1/3/22;121;Países Bajos;26106;Nestares;48;26;Rioja, La
1/3/22;0;Total;26107;Nieva de Cameros;55;26;Rioja, La
1/3/22;10;Total Europa;26107;Nieva de Cameros;50;26;Rioja, La
1/3/22;11;Total Unión Europea;26107;Nieva de Cameros;50;26;Rioja, La
1/3/22;0;Total;26110;Ojacastro;34;26;Rioja, La
1/3/22;10;Total Europa;26110;Ojacastro;34;26;Rioja, La
1/3/22;11;Total Unión Europea;26110;Ojacastro;34;26;Rioja, La
1/3/22;0;Total;26117;Pradejón;120;26;Rioja, La
1/3/22;10;Total Europa;26117;Pradejón;114;26;Rioja, La
1/3/22;11;Total Unión Europea;26117;Pradejón;108;26;Rioja, La
1/3/22;131;Suecia;26117;Pradejón;39;26;Rioja, La
1/3/22;0;Total;26120;Quel;62;26;Rioja, La
1/3/22;10;Total Europa;26120;Quel;53;26;Rioja, La
1/3/22;11;Total Unión Europea;26120;Quel;44;26;Rioja, La
1/3/22;0;Total;26125;Rincón de Soto;139;26;Rioja, La
1/3/22;10;Total Europa;26125;Rincón de Soto;128;26;Rioja, La
1/3/22;11;Total Unión Europea;26125;Rincón de Soto;122;26;Rioja, La
1/3/22;0;Total;26135;Santa Engracia del Jubera;33;26;Rioja, La
1/3/22;10;Total Europa;26135;Santa Engracia del Jubera;33;26;Rioja, La
1/3/22;11;Total Unión Europea;26135;Santa Engracia del Jubera;33;26;Rioja, La
1/3/22;0;Total;26138;Santo Domingo de la Calzada;66;26;Rioja, La
1/3/22;10;Total Europa;26138;Santo Domingo de la Calzada;55;26;Rioja, La
1/3/22;11;Total Unión Europea;26138;Santo Domingo de la Calzada;52;26;Rioja, La
1/3/22;110;Francia;26138;Santo Domingo de la Calzada;30;26;Rioja, La
1/3/22;0;Total;26144;Sorzano;31;26;Rioja, La
1/3/22;0;Total;26155;Treviana;35;26;Rioja, La
1/3/22;10;Total Europa;26155;Treviana;30;26;Rioja, La
1/3/22;0;Total;26165;Viguera;45;26;Rioja, La
1/3/22;10;Total Europa;26165;Viguera;34;26;Rioja, La
1/3/22;11;Total Unión Europea;26165;Viguera;32;26;Rioja, La
1/3/22;0;Total;26168;Villamediana de Iregua;82;26;Rioja, La
1/3/22;10;Total Europa;26168;Villamediana de Iregua;73;26;Rioja, La
1/3/22;11;Total Unión Europea;26168;Villamediana de Iregua;67;26;Rioja, La
1/3/22;0;Total;26169;Villanueva de Cameros;59;26;Rioja, La
1/3/22;10;Total Europa;26169;Villanueva de Cameros;55;26;Rioja, La
1/3/22;11;Total Unión Europea;26169;Villanueva de Cameros;55;26;Rioja, La
1/3/22;0;Total;26170;Villar de Arnedo, El;32;26;Rioja, La
1/3/22;0;Total;26175;Villavelayo;51;26;Rioja, La
1/3/22;10;Total Europa;26175;Villavelayo;48;26;Rioja, La
1/4/22;0;Total;26002;Agoncillo;314;26;Rioja, La
1/4/22;10;Total Europa;26002;Agoncillo;312;26;Rioja, La
1/4/22;11;Total Unión Europea;26002;Agoncillo;306;26;Rioja, La
1/4/22;110;Francia;26002;Agoncillo;42;26;Rioja, La
1/4/22;126;Alemania;26002;Agoncillo;44;26;Rioja, La
1/4/22;131;Suecia;26002;Agoncillo;45;26;Rioja, La
1/4/22;0;Total;26003;Aguilar del Río Alhama;54;26;Rioja, La
1/4/22;10;Total Europa;26003;Aguilar del Río Alhama;53;26;Rioja, La
1/4/22;0;Total;26005;Albelda de Iregua;36;26;Rioja, La
1/4/22;10;Total Europa;26005;Albelda de Iregua;30;26;Rioja, La
1/4/22;0;Total;26007;Alcanadre;43;26;Rioja, La
1/4/22;10;Total Europa;26007;Alcanadre;39;26;Rioja, La
1/4/22;0;Total;26008;Aldeanueva de Ebro;70;26;Rioja, La
1/4/22;10;Total Europa;26008;Aldeanueva de Ebro;69;26;Rioja, La
1/4/22;0;Total;26009;Alesanco;56;26;Rioja, La
1/4/22;10;Total Europa;26009;Alesanco;41;26;Rioja, La
1/4/22;11;Total Unión Europea;26009;Alesanco;33;26;Rioja, La
1/4/22;0;Total;26011;Alfaro;1069;26;Rioja, La
1/4/22;10;Total Europa;26011;Alfaro;1023;26;Rioja, La
1/4/22;11;Total Unión Europea;26011;Alfaro;986;26;Rioja, La
1/4/22;103;Bélgica;26011;Alfaro;51;26;Rioja, La
1/4/22;110;Francia;26011;Alfaro;228;26;Rioja, La
1/4/22;113;Irlanda;26011;Alfaro;70;26;Rioja, La
1/4/22;115;Italia;26011;Alfaro;106;26;Rioja, La
1/4/22;121;Países Bajos;26011;Alfaro;57;26;Rioja, La
1/4/22;122;Polonia;26011;Alfaro;44;26;Rioja, La
1/4/22;123;Portugal;26011;Alfaro;41;26;Rioja, La
1/4/22;126;Alemania;26011;Alfaro;124;26;Rioja, La
1/4/22;131;Suecia;26011;Alfaro;169;26;Rioja, La
1/4/22;142;Lituania;26011;Alfaro;33;26;Rioja, La
1/4/22;10;Total Europa;26012;Almarza de Cameros;30;26;Rioja, La
1/4/22;0;Total;26014;Anguiano;115;26;Rioja, La
1/4/22;10;Total Europa;26014;Anguiano;107;26;Rioja, La
1/4/22;11;Total Unión Europea;26014;Anguiano;105;26;Rioja, La
1/4/22;110;Francia;26014;Anguiano;33;26;Rioja, La
1/4/22;0;Total;26017;Arnedillo;78;26;Rioja, La
1/4/22;10;Total Europa;26017;Arnedillo;69;26;Rioja, La
1/4/22;11;Total Unión Europea;26017;Arnedillo;61;26;Rioja, La
1/4/22;0;Total;26018;Arnedo;228;26;Rioja, La
1/4/22;10;Total Europa;26018;Arnedo;210;26;Rioja, La
1/4/22;11;Total Unión Europea;26018;Arnedo;185;26;Rioja, La
1/4/22;110;Francia;26018;Arnedo;73;26;Rioja, La
1/4/22;121;Países Bajos;26018;Arnedo;39;26;Rioja, La
1/4/22;126;Alemania;26018;Arnedo;30;26;Rioja, La
1/4/22;0;Total;26019;Arrúbal;48;26;Rioja, La
1/4/22;10;Total Europa;26019;Arrúbal;47;26;Rioja, La
1/4/22;11;Total Unión Europea;26019;Arrúbal;45;26;Rioja, La
1/4/22;0;Total;26020;Ausejo;47;26;Rioja, La
1/4/22;10;Total Europa;26020;Ausejo;39;26;Rioja, La
1/4/22;11;Total Unión Europea;26020;Ausejo;38;26;Rioja, La
1/4/22;0;Total;26021;Autol;63;26;Rioja, La
1/4/22;10;Total Europa;26021;Autol;53;26;Rioja, La
1/4/22;11;Total Unión Europea;26021;Autol;50;26;Rioja, La
1/4/22;0;Total;26034;Briones;63;26;Rioja, La
1/4/22;10;Total Europa;26034;Briones;55;26;Rioja, La
1/4/22;11;Total Unión Europea;26034;Briones;48;26;Rioja, La
1/4/22;0;Total;26036;Calahorra;708;26;Rioja, La
1/4/22;10;Total Europa;26036;Calahorra;614;26;Rioja, La
1/4/22;11;Total Unión Europea;26036;Calahorra;571;26;Rioja, La
1/4/22;20;Total África;26036;Calahorra;39;26;Rioja, La
1/4/22;30;Total América;26036;Calahorra;42;26;Rioja, La
1/4/22;33;Total Sudamérica;26036;Calahorra;35;26;Rioja, La
1/4/22;103;Bélgica;26036;Calahorra;34;26;Rioja, La
1/4/22;110;Francia;26036;Calahorra;183;26;Rioja, La
1/4/22;113;Irlanda;26036;Calahorra;37;26;Rioja, La
1/4/22;121;Países Bajos;26036;Calahorra;44;26;Rioja, La
1/4/22;123;Portugal;26036;Calahorra;35;26;Rioja, La
1/4/22;125;Reino Unido;26036;Calahorra;30;26;Rioja, La
1/4/22;126;Alemania;26036;Calahorra;85;26;Rioja, La
1/4/22;131;Suecia;26036;Calahorra;64;26;Rioja, La
1/4/22;343;Colombia;26036;Calahorra;30;26;Rioja, La
1/4/22;0;Total;26046;Cenicero;156;26;Rioja, La
1/4/22;10;Total Europa;26046;Cenicero;127;26;Rioja, La
1/4/22;11;Total Unión Europea;26046;Cenicero;106;26;Rioja, La
1/4/22;110;Francia;26046;Cenicero;40;26;Rioja, La
1/4/22;0;Total;26047;Cervera del Río Alhama;174;26;Rioja, La
1/4/22;10;Total Europa;26047;Cervera del Río Alhama;158;26;Rioja, La
1/4/22;11;Total Unión Europea;26047;Cervera del Río Alhama;145;26;Rioja, La
1/4/22;110;Francia;26047;Cervera del Río Alhama;40;26;Rioja, La
1/4/22;0;Total;26054;Cornago;65;26;Rioja, La
1/4/22;10;Total Europa;26054;Cornago;63;26;Rioja, La
1/4/22;11;Total Unión Europea;26054;Cornago;62;26;Rioja, La
1/4/22;0;Total;26056;Cuzcurrita de Río Tirón;45;26;Rioja, La
1/4/22;10;Total Europa;26056;Cuzcurrita de Río Tirón;44;26;Rioja, La
1/4/22;0;Total;26058;Enciso;43;26;Rioja, La
1/4/22;10;Total Europa;26058;Enciso;43;26;Rioja, La
1/4/22;11;Total Unión Europea;26058;Enciso;43;26;Rioja, La
1/4/22;0;Total;26061;Ezcaray;120;26;Rioja, La
1/4/22;10;Total Europa;26061;Ezcaray;103;26;Rioja, La
1/4/22;11;Total Unión Europea;26061;Ezcaray;93;26;Rioja, La
1/4/22;110;Francia;26061;Ezcaray;30;26;Rioja, La
1/4/22;0;Total;26064;Fuenmayor;84;26;Rioja, La
1/4/22;10;Total Europa;26064;Fuenmayor;75;26;Rioja, La
1/4/22;11;Total Unión Europea;26064;Fuenmayor;70;26;Rioja, La
1/4/22;110;Francia;26064;Fuenmayor;32;26;Rioja, La
1/4/22;0;Total;26071;Haro;378;26;Rioja, La
1/4/22;10;Total Europa;26071;Haro;333;26;Rioja, La
1/4/22;11;Total Unión Europea;26071;Haro;223;26;Rioja, La
1/4/22;30;Total América;26071;Haro;35;26;Rioja, La
1/4/22;110;Francia;26071;Haro;87;26;Rioja, La
1/4/22;125;Reino Unido;26071;Haro;78;26;Rioja, La
1/4/22;126;Alemania;26071;Haro;31;26;Rioja, La
1/4/22;0;Total;26079;Huércanos;30;26;Rioja, La
1/4/22;0;Total;26084;Lardero;192;26;Rioja, La
1/4/22;10;Total Europa;26084;Lardero;159;26;Rioja, La
1/4/22;11;Total Unión Europea;26084;Lardero;152;26;Rioja, La
1/4/22;110;Francia;26084;Lardero;62;26;Rioja, La
1/4/22;0;Total;26089;Logroño;4156;26;Rioja, La
1/4/22;10;Total Europa;26089;Logroño;3620;26;Rioja, La
1/4/22;11;Total Unión Europea;26089;Logroño;3162;26;Rioja, La
1/4/22;20;Total África;26089;Logroño;98;26;Rioja, La
1/4/22;30;Total América;26089;Logroño;384;26;Rioja, La
1/4/22;31;Total América del Norte;26089;Logroño;235;26;Rioja, La
1/4/22;33;Total Sudamérica;26089;Logroño;124;26;Rioja, La
1/4/22;40;Total Asia;26089;Logroño;52;26;Rioja, La
1/4/22;103;Bélgica;26089;Logroño;89;26;Rioja, La
1/4/22;107;Dinamarca;26089;Logroño;72;26;Rioja, La
1/4/22;110;Francia;26089;Logroño;1331;26;Rioja, La
1/4/22;113;Irlanda;26089;Logroño;86;26;Rioja, La
1/4/22;115;Italia;26089;Logroño;130;26;Rioja, La
1/4/22;117;Luxemburgo;26089;Logroño;96;26;Rioja, La
1/4/22;121;Países Bajos;26089;Logroño;494;26;Rioja, La
1/4/22;122;Polonia;26089;Logroño;72;26;Rioja, La
1/4/22;123;Portugal;26089;Logroño;131;26;Rioja, La
1/4/22;124;Andorra;26089;Logroño;47;26;Rioja, La
1/4/22;125;Reino Unido;26089;Logroño;297;26;Rioja, La
1/4/22;126;Alemania;26089;Logroño;381;26;Rioja, La
1/4/22;128;Rumania;26089;Logroño;75;26;Rioja, La
1/4/22;131;Suecia;26089;Logroño;147;26;Rioja, La
1/4/22;132;Suiza;26089;Logroño;82;26;Rioja, La
1/4/22;228;Marruecos;26089;Logroño;53;26;Rioja, La
1/4/22;302;EE.UU.;26089;Logroño;148;26;Rioja, La
1/4/22;343;Colombia;26089;Logroño;91;26;Rioja, La
1/4/22;0;Total;26091;Lumbreras de Cameros;255;26;Rioja, La
1/4/22;10;Total Europa;26091;Lumbreras de Cameros;248;26;Rioja, La
1/4/22;11;Total Unión Europea;26091;Lumbreras de Cameros;238;26;Rioja, La
1/4/22;110;Francia;26091;Lumbreras de Cameros;51;26;Rioja, La
1/4/22;121;Países Bajos;26091;Lumbreras de Cameros;77;26;Rioja, La
1/4/22;0;Total;26095;Matute;32;26;Rioja, La
1/4/22;10;Total Europa;26095;Matute;30;26;Rioja, La
1/4/22;0;Total;26099;Murillo de Río Leza;49;26;Rioja, La
1/4/22;10;Total Europa;26099;Murillo de Río Leza;42;26;Rioja, La
1/4/22;11;Total Unión Europea;26099;Murillo de Río Leza;38;26;Rioja, La
1/4/22;0;Total;26102;Nájera;156;26;Rioja, La
1/4/22;10;Total Europa;26102;Nájera;139;26;Rioja, La
1/4/22;11;Total Unión Europea;26102;Nájera;134;26;Rioja, La
1/4/22;110;Francia;26102;Nájera;58;26;Rioja, La
1/4/22;121;Países Bajos;26102;Nájera;30;26;Rioja, La
1/4/22;0;Total;26103;Nalda;37;26;Rioja, La
1/4/22;0;Total;26105;Navarrete;58;26;Rioja, La
1/4/22;10;Total Europa;26105;Navarrete;48;26;Rioja, La
1/4/22;11;Total Unión Europea;26105;Navarrete;46;26;Rioja, La
1/4/22;0;Total;26106;Nestares;77;26;Rioja, La
1/4/22;10;Total Europa;26106;Nestares;73;26;Rioja, La
1/4/22;11;Total Unión Europea;26106;Nestares;71;26;Rioja, La
1/4/22;0;Total;26107;Nieva de Cameros;79;26;Rioja, La
1/4/22;10;Total Europa;26107;Nieva de Cameros;74;26;Rioja, La
1/4/22;11;Total Unión Europea;26107;Nieva de Cameros;71;26;Rioja, La
1/4/22;0;Total;26108;Ocón;35;26;Rioja, La
1/4/22;10;Total Europa;26108;Ocón;34;26;Rioja, La
1/4/22;11;Total Unión Europea;26108;Ocón;34;26;Rioja, La
1/4/22;0;Total;26117;Pradejón;157;26;Rioja, La
1/4/22;10;Total Europa;26117;Pradejón;147;26;Rioja, La
1/4/22;11;Total Unión Europea;26117;Pradejón;144;26;Rioja, La
1/4/22;131;Suecia;26117;Pradejón;65;26;Rioja, La
1/4/22;0;Total;26120;Quel;56;26;Rioja, La
1/4/22;10;Total Europa;26120;Quel;44;26;Rioja, La
1/4/22;11;Total Unión Europea;26120;Quel;38;26;Rioja, La
1/4/22;0;Total;26125;Rincón de Soto;106;26;Rioja, La
1/4/22;10;Total Europa;26125;Rincón de Soto;98;26;Rioja, La
1/4/22;11;Total Unión Europea;26125;Rincón de Soto;90;26;Rioja, La
1/4/22;110;Francia;26125;Rincón de Soto;32;26;Rioja, La
1/4/22;0;Total;26129;San Asensio;47;26;Rioja, La
1/4/22;0;Total;26130;San Millán de la Cogolla;33;26;Rioja, La
1/4/22;0;Total;26132;San Román de Cameros;34;26;Rioja, La
1/4/22;0;Total;26138;Santo Domingo de la Calzada;124;26;Rioja, La
1/4/22;10;Total Europa;26138;Santo Domingo de la Calzada;102;26;Rioja, La
1/4/22;11;Total Unión Europea;26138;Santo Domingo de la Calzada;75;26;Rioja, La
1/4/22;110;Francia;26138;Santo Domingo de la Calzada;56;26;Rioja, La
1/4/22;0;Total;26142;San Vicente de la Sonsierra;45;26;Rioja, La
1/4/22;10;Total Europa;26142;San Vicente de la Sonsierra;35;26;Rioja, La
1/4/22;11;Total Unión Europea;26142;San Vicente de la Sonsierra;31;26;Rioja, La
1/4/22;0;Total;26165;Viguera;46;26;Rioja, La
1/4/22;10;Total Europa;26165;Viguera;32;26;Rioja, La
1/4/22;0;Total;26168;Villamediana de Iregua;116;26;Rioja, La
1/4/22;10;Total Europa;26168;Villamediana de Iregua;100;26;Rioja, La
1/4/22;11;Total Unión Europea;26168;Villamediana de Iregua;95;26;Rioja, La
1/4/22;110;Francia;26168;Villamediana de Iregua;30;26;Rioja, La
1/4/22;0;Total;26175;Villavelayo;55;26;Rioja, La
1/4/22;10;Total Europa;26175;Villavelayo;55;26;Rioja, La
1/4/22;11;Total Unión Europea;26175;Villavelayo;51;26;Rioja, La
1/5/22;0;Total;26002;Agoncillo;300;26;Rioja, La
1/5/22;10;Total Europa;26002;Agoncillo;295;26;Rioja, La
1/5/22;11;Total Unión Europea;26002;Agoncillo;277;26;Rioja, La
1/5/22;110;Francia;26002;Agoncillo;36;26;Rioja, La
1/5/22;126;Alemania;26002;Agoncillo;61;26;Rioja, La
1/5/22;131;Suecia;26002;Agoncillo;46;26;Rioja, La
1/5/22;0;Total;26007;Alcanadre;40;26;Rioja, La
1/5/22;10;Total Europa;26007;Alcanadre;40;26;Rioja, La
1/5/22;11;Total Unión Europea;26007;Alcanadre;38;26;Rioja, La
1/5/22;0;Total;26008;Aldeanueva de Ebro;71;26;Rioja, La
1/5/22;10;Total Europa;26008;Aldeanueva de Ebro;66;26;Rioja, La
1/5/22;11;Total Unión Europea;26008;Aldeanueva de Ebro;60;26;Rioja, La
1/5/22;0;Total;26009;Alesanco;59;26;Rioja, La
1/5/22;10;Total Europa;26009;Alesanco;56;26;Rioja, La
1/5/22;11;Total Unión Europea;26009;Alesanco;53;26;Rioja, La
1/5/22;0;Total;26011;Alfaro;1183;26;Rioja, La
1/5/22;10;Total Europa;26011;Alfaro;1098;26;Rioja, La
1/5/22;11;Total Unión Europea;26011;Alfaro;1037;26;Rioja, La
1/5/22;20;Total África;26011;Alfaro;65;26;Rioja, La
1/5/22;103;Bélgica;26011;Alfaro;51;26;Rioja, La
1/5/22;110;Francia;26011;Alfaro;237;26;Rioja, La
1/5/22;113;Irlanda;26011;Alfaro;51;26;Rioja, La
1/5/22;115;Italia;26011;Alfaro;110;26;Rioja, La
1/5/22;121;Países Bajos;26011;Alfaro;70;26;Rioja, La
1/5/22;122;Polonia;26011;Alfaro;59;26;Rioja, La
1/5/22;125;Reino Unido;26011;Alfaro;51;26;Rioja, La
1/5/22;126;Alemania;26011;Alfaro;150;26;Rioja, La
1/5/22;131;Suecia;26011;Alfaro;160;26;Rioja, La
1/5/22;142;Lituania;26011;Alfaro;43;26;Rioja, La
1/5/22;228;Marruecos;26011;Alfaro;58;26;Rioja, La
1/5/22;0;Total;26014;Anguiano;128;26;Rioja, La
1/5/22;10;Total Europa;26014;Anguiano;114;26;Rioja, La
1/5/22;11;Total Unión Europea;26014;Anguiano;105;26;Rioja, La
1/5/22;110;Francia;26014;Anguiano;33;26;Rioja, La
1/5/22;121;Países Bajos;26014;Anguiano;41;26;Rioja, La
1/5/22;0;Total;26017;Arnedillo;106;26;Rioja, La
1/5/22;10;Total Europa;26017;Arnedillo;106;26;Rioja, La
1/5/22;11;Total Unión Europea;26017;Arnedillo;85;26;Rioja, La
1/5/22;0;Total;26018;Arnedo;220;26;Rioja, La
1/5/22;10;Total Europa;26018;Arnedo;211;26;Rioja, La
1/5/22;11;Total Unión Europea;26018;Arnedo;201;26;Rioja, La
1/5/22;110;Francia;26018;Arnedo;81;26;Rioja, La
1/5/22;0;Total;26019;Arrúbal;51;26;Rioja, La
1/5/22;10;Total Europa;26019;Arrúbal;51;26;Rioja, La
1/5/22;11;Total Unión Europea;26019;Arrúbal;51;26;Rioja, La
1/5/22;0;Total;26020;Ausejo;51;26;Rioja, La
1/5/22;10;Total Europa;26020;Ausejo;46;26;Rioja, La
1/5/22;0;Total;26021;Autol;42;26;Rioja, La
1/5/22;10;Total Europa;26021;Autol;32;26;Rioja, La
1/5/22;11;Total Unión Europea;26021;Autol;31;26;Rioja, La
1/5/22;0;Total;26024;Bañares;56;26;Rioja, La
1/5/22;10;Total Europa;26024;Bañares;55;26;Rioja, La
1/5/22;11;Total Unión Europea;26024;Bañares;46;26;Rioja, La
1/5/22;0;Total;26034;Briones;107;26;Rioja, La
1/5/22;10;Total Europa;26034;Briones;87;26;Rioja, La
1/5/22;11;Total Unión Europea;26034;Briones;76;26;Rioja, La
1/5/22;0;Total;26036;Calahorra;800;26;Rioja, La
1/5/22;10;Total Europa;26036;Calahorra;697;26;Rioja, La
1/5/22;11;Total Unión Europea;26036;Calahorra;607;26;Rioja, La
1/5/22;20;Total África;26036;Calahorra;46;26;Rioja, La
1/5/22;30;Total América;26036;Calahorra;51;26;Rioja, La
1/5/22;33;Total Sudamérica;26036;Calahorra;48;26;Rioja, La
1/5/22;110;Francia;26036;Calahorra;184;26;Rioja, La
1/5/22;115;Italia;26036;Calahorra;45;26;Rioja, La
1/5/22;121;Países Bajos;26036;Calahorra;58;26;Rioja, La
1/5/22;125;Reino Unido;26036;Calahorra;77;26;Rioja, La
1/5/22;126;Alemania;26036;Calahorra;99;26;Rioja, La
1/5/22;131;Suecia;26036;Calahorra;72;26;Rioja, La
1/5/22;343;Colombia;26036;Calahorra;42;26;Rioja, La
1/5/22;0;Total;26046;Cenicero;160;26;Rioja, La
1/5/22;10;Total Europa;26046;Cenicero;127;26;Rioja, La
1/5/22;11;Total Unión Europea;26046;Cenicero;102;26;Rioja, La
1/5/22;110;Francia;26046;Cenicero;40;26;Rioja, La
1/5/22;0;Total;26047;Cervera del Río Alhama;194;26;Rioja, La
1/5/22;10;Total Europa;26047;Cervera del Río Alhama;184;26;Rioja, La
1/5/22;11;Total Unión Europea;26047;Cervera del Río Alhama;157;26;Rioja, La
1/5/22;110;Francia;26047;Cervera del Río Alhama;47;26;Rioja, La
1/5/22;0;Total;26054;Cornago;39;26;Rioja, La
1/5/22;10;Total Europa;26054;Cornago;39;26;Rioja, La
1/5/22;11;Total Unión Europea;26054;Cornago;39;26;Rioja, La
1/5/22;0;Total;26056;Cuzcurrita de Río Tirón;99;26;Rioja, La
1/5/22;10;Total Europa;26056;Cuzcurrita de Río Tirón;82;26;Rioja, La
1/5/22;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;69;26;Rioja, La
1/5/22;0;Total;26058;Enciso;48;26;Rioja, La
1/5/22;10;Total Europa;26058;Enciso;48;26;Rioja, La
1/5/22;11;Total Unión Europea;26058;Enciso;47;26;Rioja, La
1/5/22;0;Total;26061;Ezcaray;117;26;Rioja, La
1/5/22;10;Total Europa;26061;Ezcaray;101;26;Rioja, La
1/5/22;11;Total Unión Europea;26061;Ezcaray;92;26;Rioja, La
1/5/22;110;Francia;26061;Ezcaray;33;26;Rioja, La
1/5/22;0;Total;26064;Fuenmayor;116;26;Rioja, La
1/5/22;10;Total Europa;26064;Fuenmayor;101;26;Rioja, La
1/5/22;11;Total Unión Europea;26064;Fuenmayor;91;26;Rioja, La
1/5/22;110;Francia;26064;Fuenmayor;46;26;Rioja, La
1/5/22;0;Total;26069;Grañón;43;26;Rioja, La
1/5/22;10;Total Europa;26069;Grañón;36;26;Rioja, La
1/5/22;11;Total Unión Europea;26069;Grañón;34;26;Rioja, La
1/5/22;0;Total;26071;Haro;653;26;Rioja, La
1/5/22;10;Total Europa;26071;Haro;595;26;Rioja, La
1/5/22;11;Total Unión Europea;26071;Haro;375;26;Rioja, La
1/5/22;30;Total América;26071;Haro;44;26;Rioja, La
1/5/22;31;Total América del Norte;26071;Haro;40;26;Rioja, La
1/5/22;110;Francia;26071;Haro;141;26;Rioja, La
1/5/22;121;Países Bajos;26071;Haro;70;26;Rioja, La
1/5/22;125;Reino Unido;26071;Haro;175;26;Rioja, La
1/5/22;126;Alemania;26071;Haro;83;26;Rioja, La
1/5/22;132;Suiza;26071;Haro;38;26;Rioja, La
1/5/22;302;EE.UU.;26071;Haro;36;26;Rioja, La
1/5/22;0;Total;26079;Huércanos;62;26;Rioja, La
1/5/22;10;Total Europa;26079;Huércanos;55;26;Rioja, La
1/5/22;11;Total Unión Europea;26079;Huércanos;49;26;Rioja, La
1/5/22;0;Total;26084;Lardero;171;26;Rioja, La
1/5/22;10;Total Europa;26084;Lardero;150;26;Rioja, La
1/5/22;11;Total Unión Europea;26084;Lardero;141;26;Rioja, La
1/5/22;110;Francia;26084;Lardero;52;26;Rioja, La
1/5/22;121;Países Bajos;26084;Lardero;40;26;Rioja, La
1/5/22;0;Total;26089;Logroño;4835;26;Rioja, La
1/5/22;10;Total Europa;26089;Logroño;4184;26;Rioja, La
1/5/22;11;Total Unión Europea;26089;Logroño;3423;26;Rioja, La
1/5/22;20;Total África;26089;Logroño;85;26;Rioja, La
1/5/22;30;Total América;26089;Logroño;524;26;Rioja, La
